queue_order,diversity,job_duration_s,slow_reconfig_s,fast_reconfig_s,window_size,static_makespan_s,per_job_makespan_s,stratocs_makespan_s,oracle_makespan_s,static_speedup,per_job_speedup,oracle_loss_pct,reconfig_fraction,slow_reconfig_reduction_pct,retained_improvement_pct,verdict
random_avg,medium,259200,30,0.001,20,5184000.0,4753414.34,4776347.3,4752814.32,1.08534821159257,0.9951986406013651,0.4951377944846591,6.285137598767159e-06,95.0,94.54922528967111,narrow_keep
clustered,medium,259200,30,0.01,2,5184000.0,4753414.5200000005,4762154.12,4752814.32,1.0885829961336908,0.9981647801016571,0.1965109379656882,6.303869896592091e-05,50.0,97.9035481883351,narrow_keep
random_avg,medium,259200,30,0.01,2,5184000.0,4753414.5200000005,4765178.984,4752814.32,1.0878922761682492,0.9975314316616526,0.26015457721478175,6.299870009755179e-05,50.0,97.2020258186683,narrow_keep
clustered,medium,259200,30,0.01,5,5184000.0,4753414.5200000005,4767806.12,4752814.32,1.0872925344539808,0.9969815047764569,0.315429953510149,2.5210756682362748e-05,80.0,96.5509986324222,narrow_keep
random_avg,medium,259200,30,0.01,5,5184000.0,4753414.5200000005,4774704.728,4752814.32,1.0857219190250955,0.9955413454043506,0.4605778077187628,2.517433924900009e-05,80.0,94.95108279106131,narrow_keep
clustered,medium,259200,30,0.01,10,5184000.0,4753414.5200000005,4776377.4799999995,4752814.32,1.0853413537156198,0.995192390028604,0.495772786680182,1.2603693960972282e-05,90.0,94.54922528967124,narrow_keep
random_avg,medium,259200,30,0.01,10,5184000.0,4753414.5200000005,4776377.4799999995,4752814.32,1.0853413537156198,0.995192390028604,0.495772786680182,1.2603693960972282e-05,90.0,94.54922528967124,narrow_keep
clustered,medium,259200,30,0.01,20,5184000.0,4753414.5200000005,4776347.48,4752814.32,1.0853481706904624,0.9951986407823076,0.49514158171448663,6.3228230622785416e-06,95.0,94.54922528967103,narrow_keep
random_avg,medium,259200,30,0.01,20,5184000.0,4753414.5200000005,4776347.48,4752814.32,1.0853481706904624,0.9951986407823077,0.49514158171447775,6.322823062278542e-06,95.0,94.54922528967111,narrow_keep
clustered,medium,259200,120,0,2,5184000.0,4755214.32,4763053.92,4752814.32,1.0883773492952606,0.9983540811983922,0.21544287890462588,0.00025193920122575477,50.0,97.9035481883351,narrow_keep
random_avg,medium,259200,120,0,2,5184000.0,4755214.32,4766078.784,4752814.32,1.0876868901377013,0.9977207321873194,0.27908651815371943,0.00025177937271706044,50.0,97.2020258186683,narrow_keep
clustered,medium,259200,120,0,5,5184000.0,4755214.32,4768165.92,4752814.32,1.0872104886819878,0.9972837354619574,0.3230002050658598,0.0001006676378409248,80.0,96.5509986324222,narrow_keep
random_avg,medium,259200,120,0,5,5184000.0,4755214.32,4775064.528,4752814.32,1.0856401100814954,0.9958432480374042,0.46814805927447356,0.00010052223241495327,80.0,94.95108279106131,narrow_keep
clustered,medium,259200,120,0,10,5184000.0,4755214.32,4776557.279999999,4752814.32,1.0853004991075916,0.995531727403466,0.4995558084414986,5.024539347720332e-05,90.0,94.54922528967124,narrow_keep
random_avg,medium,259200,120,0,10,5184000.0,4755214.32,4776557.279999999,4752814.32,1.0853004991075916,0.995531727403466,0.4995558084414986,5.024539347720332e-05,90.0,94.54922528967124,narrow_keep
clustered,medium,259200,120,0,20,5184000.0,4755214.32,4776437.28,4752814.32,1.0853277654679054,0.9955567384734926,0.49703098857856176,2.5123327904349662e-05,95.0,94.54922528967103,narrow_keep
random_avg,medium,259200,120,0,20,5184000.0,4755214.32,4776437.28,4752814.32,1.0853277654679054,0.9955567384734926,0.49703098857856176,2.5123327904349662e-05,95.0,94.54922528967111,narrow_keep
clustered,medium,259200,120,0.001,2,5184000.0,4755214.34,4763053.9399999995,4752814.32,1.0883773447251788,0.9983540812053034,0.2154432997079292,0.0002519433991545349,50.0,97.9035481883351,narrow_keep
random_avg,medium,259200,120,0.001,2,5184000.0,4755214.34,4766078.804,4752814.32,1.0876868855734148,0.9977207321968828,0.2790869389570183,0.00025178356798337366,50.0,97.2020258186683,narrow_keep
clustered,medium,259200,120,0.001,5,5184000.0,4755214.34,4768165.9399999995,4752814.32,1.0872104841217,0.9972837354733507,0.3230006258691631,0.00010067183190356836,80.0,96.5509986324222,narrow_keep
random_avg,medium,259200,120,0.001,5,5184000.0,4755214.34,4775064.5479999995,4752814.32,1.0856401055343705,0.9958432480548132,0.4681484800777769,0.00010052642042025627,80.0,94.95108279106131,narrow_keep
clustered,medium,259200,120,0.001,10,5184000.0,4755214.34,4776557.299999999,4752814.32,1.0853004945633127,0.9955317274221752,0.4995562292448019,5.02495803829256e-05,90.0,94.54922528967124,narrow_keep
random_avg,medium,259200,120,0.001,10,5184000.0,4755214.34,4776557.299999999,4752814.32,1.0853004945633127,0.9955317274221752,0.4995562292448019,5.02495803829256e-05,90.0,94.54922528967124,narrow_keep
clustered,medium,259200,120,0.001,20,5184000.0,4755214.34,4776437.3,4752814.32,1.085327760923398,0.9955567384920975,0.4970314093818651,2.5127515020452587e-05,95.0,94.54922528967103,narrow_keep
random_avg,medium,259200,120,0.001,20,5184000.0,4755214.34,4776437.3,4752814.32,1.085327760923398,0.9955567384920976,0.4970314093818651,2.512751502045259e-05,95.0,94.54922528967111,narrow_keep
clustered,medium,259200,120,0.01,2,5184000.0,4755214.5200000005,4763054.12,4752814.32,1.0883773035944424,0.9983540812675041,0.21544708693774783,0.0002519811805119695,50.0,97.9035481883351,narrow_keep
random_avg,medium,259200,120,0.01,2,5184000.0,4755214.5200000005,4766078.984,4752814.32,1.0876868444948369,0.9977207322829534,0.27909072618683695,0.0002518213253786079,50.0,97.2020258186683,narrow_keep
clustered,medium,259200,120,0.01,5,5184000.0,4755214.5200000005,4768166.12,4752814.32,1.0872104430791099,0.9972837355758907,0.32300441309895955,0.00010070957846577711,80.0,96.5509986324222,narrow_keep
random_avg,medium,259200,120,0.01,5,5184000.0,4755214.5200000005,4775064.728,4752814.32,1.0856400646102469,0.995843248211494,0.46815226730757775,0.00010056411246640443,80.0,94.95108279106131,narrow_keep
clustered,medium,259200,120,0.01,10,5184000.0,4755214.5200000005,4776557.4799999995,4752814.32,1.0853004536648014,0.9955317275905577,0.49956001647459836,5.028726253284824e-05,90.0,94.54922528967124,narrow_keep
random_avg,medium,259200,120,0.01,10,5184000.0,4755214.5200000005,4776557.4799999995,4752814.32,1.0853004536648014,0.9955317275905577,0.49956001647459836,5.028726253284824e-05,90.0,94.54922528967124,narrow_keep
clustered,medium,259200,120,0.01,20,5184000.0,4755214.5200000005,4776437.48,4752814.32,1.0853277200228317,0.9955567386595418,0.4970351966116837,2.5165199063800996e-05,95.0,94.54922528967103,narrow_keep
random_avg,medium,259200,120,0.01,20,5184000.0,4755214.5200000005,4776437.48,4752814.32,1.0853277200228317,0.9955567386595418,0.49703519661167483,2.5165199063801e-05,95.0,94.54922528967111,narrow_keep
clustered,high,600,1,0,2,12000.0,10572.733249999996,10593.074499999999,10552.733249999996,1.1328155956988692,0.9980797595636656,0.38228247643805613,0.0009440129964157244,50.0,97.9035481883348,narrow_keep
random_avg,high,600,1,0,2,12000.0,10572.73325,10603.2274,10552.73325,1.1317315924457414,0.9971246864605449,0.4784935694266679,0.0009431096603714511,50.0,97.20202581866819,narrow_keep
clustered,high,600,1,0,5,12000.0,10572.733249999996,10606.6495,10552.733249999996,1.131365753153246,0.996802359689551,0.5109221347938897,0.0003771219177177487,80.0,96.55099863242185,serious
random_avg,high,600,1,0,5,12000.0,10572.73325,10629.80455,10552.73325,1.128902065929461,0.994631700703842,0.7303444346989574,0.0003763006886431537,80.0,94.95108279106105,serious
clustered,high,600,1,0,10,12000.0,10572.733249999996,10633.6205,10552.733249999996,1.128496169296243,0.994274080968001,0.7665052084966151,0.00018808269488270715,90.0,94.54922528967067,serious
random_avg,high,600,1,0,10,12000.0,10572.73325,10633.6205,10552.73325,1.128496169296243,0.9942740809680013,0.7665052084965973,0.00018808269488270715,90.0,94.5492252896709,serious
clustered,high,600,1,0,20,12000.0,10572.733249999996,10632.620499999997,10552.733249999996,1.1286023045776912,0.9943675926362648,0.7570289905698191,9.405019204814094e-05,95.0,94.54922528967093,serious
random_avg,high,600,1,0,20,12000.0,10572.73325,10632.620499999999,10552.73325,1.128602304577691,0.994367592636265,0.7570289905698102,9.405019204814092e-05,95.0,94.54922528967107,serious
clustered,high,600,1,0.001,2,12000.0,10572.753249999996,10593.0945,10552.733249999996,1.1328134569176176,0.9980797631891226,0.3824720007965965,0.0009458992365262106,50.0,97.9035481883348,narrow_keep
random_avg,high,600,1,0.001,2,12000.0,10572.75325,10603.2474,10552.73325,1.1317294577544519,0.9971246918828433,0.47868309378520824,0.0009449940972249673,50.0,97.20202581866819,narrow_keep
clustered,high,600,1,0.001,5,12000.0,10572.753249999996,10606.6695,10552.733249999996,1.1313636198431563,0.9968023657190408,0.5111116591524301,0.0003790068126474573,80.0,96.55099863242185,serious
random_avg,high,600,1,0.001,5,12000.0,10572.75325,10629.824550000001,10552.73325,1.1288999418988597,0.9946317108029982,0.7305339590574977,0.00037818148053611795,80.0,94.95108279106105,serious
clustered,high,600,1,0.001,10,12000.0,10572.753249999996,10633.640500000001,10552.733249999996,1.128494046794228,0.9942740917374435,0.7666947328551554,0.00018996316454369505,90.0,94.54922528967067,serious
random_avg,high,600,1,0.001,10,12000.0,10572.75325,10633.640500000001,10552.73325,1.128494046794228,0.9942740917374439,0.7666947328551377,0.00018996316454369505,90.0,94.5492252896709,serious
clustered,high,600,1,0.001,20,12000.0,10572.753249999996,10632.640499999998,10552.733249999996,1.1286001816764144,0.9943676032308247,0.7572185149283595,9.593101544249524e-05,95.0,94.54922528967093,serious
random_avg,high,600,1,0.001,20,12000.0,10572.75325,10632.6405,10552.73325,1.1286001816764144,0.994367603230825,0.7572185149283506,9.593101544249522e-05,95.0,94.54922528967107,serious
clustered,high,600,1,0.01,2,12000.0,10572.933249999996,10593.2745,10552.733249999996,1.1327942082497722,0.9980797958176196,0.3841777200234153,0.0009628750770123062,50.0,97.9035481883348,narrow_keep
random_avg,high,600,1,0.01,2,12000.0,10572.93325,10603.4274,10552.73325,1.1317102458952248,0.9971247406826083,0.48038881301202707,0.0009619537090109411,50.0,97.20202581866819,narrow_keep
clustered,high,600,1,0.01,5,12000.0,10572.933249999996,10606.8495,10552.733249999996,1.1313444204143748,0.9968024199834263,0.5128173783792489,0.00039597054714503115,80.0,96.55099863242185,serious
random_avg,high,600,1,0.01,5,12000.0,10572.93325,10630.004550000001,10552.73325,1.1288808259831136,0.9946318016936937,0.7322396782843166,0.0003951082890940898,80.0,94.95108279106105,serious
clustered,high,600,1,0.01,10,12000.0,10572.933249999996,10633.820500000002,10552.733249999996,1.1284749446353735,0.9942741886606037,0.7684004520819743,0.00020688707318315179,90.0,94.54922528967067,serious
random_avg,high,600,1,0.01,10,12000.0,10572.93325,10633.820500000002,10552.73325,1.1284749446353735,0.9942741886606039,0.7684004520819565,0.00020688707318315179,90.0,94.5492252896709,serious
clustered,high,600,1,0.01,20,12000.0,10572.933249999996,10632.820499999998,10552.733249999996,1.1285810759243047,0.9943676985800709,0.7589242341551783,0.00011285810759243046,95.0,94.54922528967093,serious
random_avg,high,600,1,0.01,20,12000.0,10572.93325,10632.8205,10552.73325,1.1285810759243045,0.994367698580071,0.7589242341551694,0.00011285810759243044,95.0,94.54922528967107,serious
clustered,high,600,5,0,2,12000.0,10652.733249999996,10633.074499999999,10552.733249999996,1.1285541166856303,1.0018488302701158,0.7613311935085854,0.00470230881952346,50.0,97.9035481883348,narrow_keep
random_avg,high,600,5,0,2,12000.0,10652.73325,10643.2274,10552.73325,1.1274782473171188,1.0008937511538993,0.8575422864971971,0.0046978260304879945,50.0,97.20202581866819,narrow_keep
clustered,high,600,5,0,5,12000.0,10652.733249999996,10622.6495,10552.733249999996,1.1296616724481026,1.0028320382782088,0.6625416216220925,0.0018827694540801709,80.0,96.55099863242185,serious
random_avg,high,600,5,0,5,12000.0,10652.73325,10645.80455,10552.73325,1.1272053920928669,1.000651529993914,0.8819639215271646,0.0018786756534881115,80.0,94.95108279106105,serious
clustered,high,600,5,0,10,12000.0,10652.733249999996,10641.6205,10552.733249999996,1.1276478051439627,1.0010442723455506,0.8423149519107387,0.0009397065042866356,90.0,94.54922528967067,serious
random_avg,high,600,5,0,10,12000.0,10652.73325,10641.6205,10552.73325,1.1276478051439627,1.001044272345551,0.8423149519106987,0.0009397065042866356,90.0,94.5492252896709,serious
clustered,high,600,5,0,20,12000.0,10652.733249999996,10636.620499999997,10552.733249999996,1.1281778831913767,1.001514837348949,0.794933862276892,0.000470074117996407,95.0,94.54922528967093,serious
random_avg,high,600,5,0,20,12000.0,10652.73325,10636.620499999999,10552.73325,1.1281778831913765,1.0015148373489493,0.7949338622768609,0.00047007411799640693,95.0,94.54922528967107,serious
clustered,high,600,5,0.001,2,12000.0,10652.753249999996,10633.0945,10552.733249999996,1.1285519939656325,1.001848826792614,0.7615207178671257,0.004704180894846745,50.0,97.9035481883348,narrow_keep
random_avg,high,600,5,0.001,2,12000.0,10652.75325,10643.2474,10552.73325,1.1274761286411357,1.0008937494732728,0.8577318108557375,0.0046996963295524675,50.0,97.20202581866819,narrow_keep
clustered,high,600,5,0.001,5,12000.0,10652.753249999996,10622.6695,10552.733249999996,1.1296595455596166,1.0028320329461438,0.6627311459806329,0.0018846486751752938,80.0,96.55099863242185,serious
random_avg,high,600,5,0.001,5,12000.0,10652.75325,10645.824550000001,10552.73325,1.1272032744420537,1.0006515287686024,0.8821534458857005,0.0018805507961941596,80.0,94.95108279106105,serious
clustered,high,600,5,0.001,10,12000.0,10652.753249999996,10641.640500000001,10552.733249999996,1.1276456858319917,1.0010442703829352,0.842504476269279,0.000941584147669713,90.0,94.54922528967067,serious
random_avg,high,600,5,0.001,10,12000.0,10652.75325,10641.640500000001,10552.73325,1.1276456858319917,1.0010442703829356,0.8425044762692391,0.000941584147669713,90.0,94.5492252896709,serious
clustered,high,600,5,0.001,20,12000.0,10652.753249999996,10636.640499999998,10552.733249999996,1.1281757618864718,1.0015148345006113,0.7951233866354102,0.00047195352705584065,95.0,94.54922528967093,serious
random_avg,high,600,5,0.001,20,12000.0,10652.75325,10636.6405,10552.73325,1.1281757618864716,1.0015148345006113,0.7951233866354013,0.0004719535270558406,95.0,94.54922528967107,serious
clustered,high,600,5,0.01,2,12000.0,10652.933249999996,10633.2745,10552.733249999996,1.1285328898449862,1.0018487954956863,0.7632264370939446,0.004721029255851526,50.0,97.9035481883348,narrow_keep
random_avg,high,600,5,0.01,2,12000.0,10652.93325,10643.4274,10552.73325,1.1274570609155963,1.0008937343479192,0.8594375300825563,0.004716528704830245,50.0,97.20202581866819,narrow_keep
clustered,high,600,5,0.01,5,12000.0,10652.933249999996,10622.8495,10552.733249999996,1.1296404039236365,1.002831984958461,0.6644368652074517,0.001901561346604788,80.0,96.55099863242185,serious
random_avg,high,600,5,0.01,5,12000.0,10652.93325,10646.004550000001,10552.73325,1.1271842159427836,1.000651517741005,0.8838591651125238,0.0018974267635036854,80.0,94.95108279106105,serious
clustered,high,600,5,0.01,10,12000.0,10652.933249999996,10641.820500000002,10552.733249999996,1.1276266123827214,1.0010442527197292,0.8442101954960979,0.0009584826205253131,90.0,94.54922528967067,serious
random_avg,high,600,5,0.01,10,12000.0,10652.93325,10641.820500000002,10552.73325,1.1276266123827214,1.0010442527197296,0.8442101954960579,0.0009584826205253131,90.0,94.5492252896709,serious
clustered,high,600,5,0.01,20,12000.0,10652.933249999996,10636.820499999998,10552.733249999996,1.1281566705013026,1.0015148088660515,0.7968291058622512,0.0004888678905505645,95.0,94.54922528967093,serious
random_avg,high,600,5,0.01,20,12000.0,10652.93325,10636.8205,10552.73325,1.1281566705013026,1.0015148088660517,0.7968291058622246,0.0004888678905505644,95.0,94.54922528967107,serious
clustered,high,600,30,0,2,12000.0,11152.733249999996,10883.074499999999,10552.733249999996,1.1026295924005667,1.0247778097999787,3.1303856751993875,0.02756573981001417,50.0,97.9035481883348,narrow_keep
random_avg,high,600,30,0,2,12000.0,11152.73325,10893.2274,10552.73325,1.1016025462117436,1.0238232787850312,3.2265967681879992,0.027540063655293594,50.0,97.20202581866819,narrow_keep
clustered,high,600,30,0,5,12000.0,11152.733249999996,10722.6495,10552.733249999996,1.1191263875593436,1.0401098394571227,1.6101634142984045,0.011191263875593434,80.0,96.55099863242185,serious
random_avg,high,600,30,0,5,12000.0,11152.73325,10745.80455,10552.73325,1.1167156523643333,1.0378693155765952,1.82958571420349,0.011167156523643335,80.0,94.95108279106105,serious
clustered,high,600,30,0,10,12000.0,11152.733249999996,10691.6205,10552.733249999996,1.122374293026955,1.0431284247322465,1.3161258482488947,0.005611871465134775,90.0,94.54922528967067,serious
random_avg,high,600,30,0,10,12000.0,11152.73325,10691.6205,10552.73325,1.122374293026955,1.043128424732247,1.3161258482488547,0.005611871465134775,90.0,94.5492252896709,serious
clustered,high,600,30,0,20,12000.0,11152.733249999996,10661.620499999997,10552.733249999996,1.125532464788069,1.0460636119996953,1.03183931044597,0.0028138311619701722,95.0,94.54922528967093,serious
random_avg,high,600,30,0,20,12000.0,11152.73325,10661.620499999999,10552.73325,1.1255324647880687,1.0460636119996956,1.0318393104459433,0.002813831161970172,95.0,94.54922528967107,serious
clustered,high,600,30,0.001,2,12000.0,11152.753249999996,10883.0945,10552.733249999996,1.1026275660842604,1.024777764265485,3.130575199557928,0.027567526864716647,50.0,97.9035481883348,narrow_keep
