Total batches,143051.1474609375,Explicit schedule unit,one optimization step,DP overlap mode,lump
Event,Type,start time,end time,duration,Bytes to be transferred,Collective type,Parallelism,Locality,Degree,Lane,Step,Layer index,First layer,Last layer,Layer count,Bucket id,Unit kind,Ready time,Raw comm duration,Raw reconf duration,Hidden comm duration,Exposed comm duration,Hidden reconf duration,Exposed reconf duration,Stage index,Microbatch index,Scheduler explicit,Event provenance,Ordering source,topology_signature,Topology candidate tag,previous_event_type,previous_topology_signature,gap_from_previous_s
BWD_PP_SEND,Comm,173.33551305334393,173.3355522028896,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_BWD,0,NONE,84,95,12,NONE,NONE,173.33551305334393,NONE,NONE,NONE,NONE,NONE,NONE,7,87,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=7|to_stage=6|microbatch=87|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.33551305334393,174.05555468992623,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,86,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=86|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,173.3355522028896,173.33559135243527,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_BWD,0,NONE,60,71,12,NONE,NONE,173.3355522028896,NONE,NONE,NONE,NONE,NONE,NONE,5,88,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=5|microbatch=88|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,173.3355522028896,173.33559135243527,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_BWD,0,NONE,72,83,12,NONE,NONE,173.3355522028896,NONE,NONE,NONE,NONE,NONE,NONE,6,88,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=5|microbatch=88|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.3355522028896,174.0555938394719,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,87,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=87|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,173.33559135243527,173.33563050198094,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_BWD,0,NONE,48,59,12,NONE,NONE,173.33559135243527,NONE,NONE,NONE,NONE,NONE,NONE,4,89,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=4|microbatch=89|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,173.33559135243527,173.33563050198094,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_BWD,0,NONE,60,71,12,NONE,NONE,173.33559135243527,NONE,NONE,NONE,NONE,NONE,NONE,5,89,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=4|microbatch=89|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.33559135243527,174.05563298901757,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,88,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=88|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,173.33563050198094,173.33566965152662,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_BWD,0,NONE,36,47,12,NONE,NONE,173.33563050198094,NONE,NONE,NONE,NONE,NONE,NONE,3,90,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=3|microbatch=90|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,173.33563050198094,173.33566965152662,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_BWD,0,NONE,48,59,12,NONE,NONE,173.33563050198094,NONE,NONE,NONE,NONE,NONE,NONE,4,90,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=3|microbatch=90|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.33563050198094,174.05567213856324,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,89,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=89|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,173.33566965152662,173.3357088010723,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_BWD,0,NONE,24,35,12,NONE,NONE,173.33566965152662,NONE,NONE,NONE,NONE,NONE,NONE,2,91,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=2|microbatch=91|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,173.33566965152662,173.3357088010723,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_BWD,0,NONE,36,47,12,NONE,NONE,173.33566965152662,NONE,NONE,NONE,NONE,NONE,NONE,3,91,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=2|microbatch=91|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.33566965152662,174.0557112881089,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,90,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=90|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,173.3357088010723,173.33574795061796,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_BWD,0,NONE,12,23,12,NONE,NONE,173.3357088010723,NONE,NONE,NONE,NONE,NONE,NONE,1,92,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=1|microbatch=92|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,173.3357088010723,173.33574795061796,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_BWD,0,NONE,24,35,12,NONE,NONE,173.3357088010723,NONE,NONE,NONE,NONE,NONE,NONE,2,92,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=1|microbatch=92|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.3357088010723,174.05575043765458,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_2,0,NONE,24,35,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,91,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=2|microbatch=91|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,173.33574795061796,173.33578710016363,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_BWD,0,NONE,0,11,12,NONE,NONE,173.33574795061796,NONE,NONE,NONE,NONE,NONE,NONE,0,93,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=0|microbatch=93|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,173.33574795061796,173.33578710016363,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_BWD,0,NONE,12,23,12,NONE,NONE,173.33574795061796,NONE,NONE,NONE,NONE,NONE,NONE,1,93,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=0|microbatch=93|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.33574795061796,174.05578958720025,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_1,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,92,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=1|microbatch=92|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,173.33578710016363,174.05582873674592,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,93,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=93|phase=bwd_compute,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_RECV,Comm,174.05555468992623,174.0555938394719,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_BWD,0,NONE,72,83,12,NONE,NONE,174.05555468992623,NONE,NONE,NONE,NONE,NONE,NONE,6,86,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=7|to_stage=6|microbatch=86|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.00027404681969755984
BWD_PP_SEND,Comm,174.05555468992623,174.0555938394719,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_BWD,0,NONE,84,95,12,NONE,NONE,174.05555468992623,NONE,NONE,NONE,NONE,NONE,NONE,7,86,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=7|to_stage=6|microbatch=86|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.05555468992623,174.77559632650852,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,85,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=85|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.0555938394719,174.05563298901757,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_BWD,0,NONE,60,71,12,NONE,NONE,174.0555938394719,NONE,NONE,NONE,NONE,NONE,NONE,5,87,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=5|microbatch=87|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.0555938394719,174.05563298901757,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_BWD,0,NONE,72,83,12,NONE,NONE,174.0555938394719,NONE,NONE,NONE,NONE,NONE,NONE,6,87,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=5|microbatch=87|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.0555938394719,174.7756354760542,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,86,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=86|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.05563298901757,174.05567213856324,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_BWD,0,NONE,48,59,12,NONE,NONE,174.05563298901757,NONE,NONE,NONE,NONE,NONE,NONE,4,88,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=4|microbatch=88|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.05563298901757,174.05567213856324,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_BWD,0,NONE,60,71,12,NONE,NONE,174.05563298901757,NONE,NONE,NONE,NONE,NONE,NONE,5,88,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=4|microbatch=88|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.05563298901757,174.77567462559986,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,87,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=87|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.05567213856324,174.0557112881089,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_BWD,0,NONE,36,47,12,NONE,NONE,174.05567213856324,NONE,NONE,NONE,NONE,NONE,NONE,3,89,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=3|microbatch=89|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.05567213856324,174.0557112881089,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_BWD,0,NONE,48,59,12,NONE,NONE,174.05567213856324,NONE,NONE,NONE,NONE,NONE,NONE,4,89,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=3|microbatch=89|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.05567213856324,174.77571377514553,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,88,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=88|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.0557112881089,174.05575043765458,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_BWD,0,NONE,24,35,12,NONE,NONE,174.0557112881089,NONE,NONE,NONE,NONE,NONE,NONE,2,90,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=2|microbatch=90|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.0557112881089,174.05575043765458,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_BWD,0,NONE,36,47,12,NONE,NONE,174.0557112881089,NONE,NONE,NONE,NONE,NONE,NONE,3,90,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=2|microbatch=90|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.0557112881089,174.7757529246912,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,89,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=89|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.05575043765458,174.05578958720025,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_BWD,0,NONE,12,23,12,NONE,NONE,174.05575043765458,NONE,NONE,NONE,NONE,NONE,NONE,1,91,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=1|microbatch=91|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.05575043765458,174.05578958720025,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_BWD,0,NONE,24,35,12,NONE,NONE,174.05575043765458,NONE,NONE,NONE,NONE,NONE,NONE,2,91,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=1|microbatch=91|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.05575043765458,174.77579207423688,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_2,0,NONE,24,35,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,90,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=2|microbatch=90|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.05578958720025,174.05582873674592,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_BWD,0,NONE,0,11,12,NONE,NONE,174.05578958720025,NONE,NONE,NONE,NONE,NONE,NONE,0,92,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=0|microbatch=92|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.05578958720025,174.05582873674592,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_0_1_BWD,0,NONE,12,23,12,NONE,NONE,174.05578958720025,NONE,NONE,NONE,NONE,NONE,NONE,1,92,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=1|to_stage=0|microbatch=92|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.05578958720025,174.77583122378255,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_1,0,NONE,12,23,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,1,91,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=1|microbatch=91|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.05582873674592,174.77587037332822,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_0,0,NONE,0,11,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,0,92,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=0|microbatch=92|phase=bwd_compute,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_RECV,Comm,174.77559632650852,174.7756354760542,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_BWD,0,NONE,72,83,12,NONE,NONE,174.77559632650852,NONE,NONE,NONE,NONE,NONE,NONE,6,85,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=7|to_stage=6|microbatch=85|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.00027404681969755984
BWD_PP_SEND,Comm,174.77559632650852,174.7756354760542,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_6_7_BWD,0,NONE,84,95,12,NONE,NONE,174.77559632650852,NONE,NONE,NONE,NONE,NONE,NONE,7,85,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=7|to_stage=6|microbatch=85|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.77559632650852,175.49563796309081,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_7,0,NONE,84,95,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,7,84,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=7|microbatch=84|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.7756354760542,174.77567462559986,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_BWD,0,NONE,60,71,12,NONE,NONE,174.7756354760542,NONE,NONE,NONE,NONE,NONE,NONE,5,86,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=5|microbatch=86|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.7756354760542,174.77567462559986,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_5_6_BWD,0,NONE,72,83,12,NONE,NONE,174.7756354760542,NONE,NONE,NONE,NONE,NONE,NONE,6,86,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=6|to_stage=5|microbatch=86|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.7756354760542,175.49567711263649,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_6,0,NONE,72,83,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,6,85,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=6|microbatch=85|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.77567462559986,174.77571377514553,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_BWD,0,NONE,48,59,12,NONE,NONE,174.77567462559986,NONE,NONE,NONE,NONE,NONE,NONE,4,87,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=4|microbatch=87|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.77567462559986,174.77571377514553,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_4_5_BWD,0,NONE,60,71,12,NONE,NONE,174.77567462559986,NONE,NONE,NONE,NONE,NONE,NONE,5,87,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=5|to_stage=4|microbatch=87|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.77567462559986,175.49571626218216,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_5,0,NONE,60,71,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5,86,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=5|microbatch=86|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.77571377514553,174.7757529246912,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_BWD,0,NONE,36,47,12,NONE,NONE,174.77571377514553,NONE,NONE,NONE,NONE,NONE,NONE,3,88,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=3|microbatch=88|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.77571377514553,174.7757529246912,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_3_4_BWD,0,NONE,48,59,12,NONE,NONE,174.77571377514553,NONE,NONE,NONE,NONE,NONE,NONE,4,88,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=4|to_stage=3|microbatch=88|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.77571377514553,175.49575541172783,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_4,0,NONE,48,59,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,4,87,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=4|microbatch=87|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.7757529246912,174.77579207423688,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_BWD,0,NONE,24,35,12,NONE,NONE,174.7757529246912,NONE,NONE,NONE,NONE,NONE,NONE,2,89,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=2|microbatch=89|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.7757529246912,174.77579207423688,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_2_3_BWD,0,NONE,36,47,12,NONE,NONE,174.7757529246912,NONE,NONE,NONE,NONE,NONE,NONE,3,89,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=3|to_stage=2|microbatch=89|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.7757529246912,175.4957945612735,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_3,0,NONE,36,47,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,3,88,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=3|microbatch=88|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
BWD_PP_RECV,Comm,174.77579207423688,174.77583122378255,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_BWD,0,NONE,12,23,12,NONE,NONE,174.77579207423688,NONE,NONE,NONE,NONE,NONE,NONE,1,90,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=1|microbatch=90|phase=bwd|direction=send_recv,BWD_PP_STAGE_COMPUTE,none,-0.7200024870366235
BWD_PP_SEND,Comm,174.77579207423688,174.77583122378255,3.914954567107998e-05,20132659.200000003,P2P,PP,INTER,8,PP_EDGE_1_2_BWD,0,NONE,24,35,12,NONE,NONE,174.77579207423688,NONE,NONE,NONE,NONE,NONE,NONE,2,90,yes,scheduler_explicit,phase5a_pp_scheduler,pp_inter,from_stage=2|to_stage=1|microbatch=90|phase=bwd|direction=send_recv,BWD_PP_RECV,pp_inter,-3.914954567107998e-05
BWD_PP_STAGE_COMPUTE,Compute,174.77579207423688,175.49583371081917,0.7200416365822946,NONE,NONE,NONE,NONE,0,PP_STAGE_2,0,NONE,24,35,12,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,2,89,yes,scheduler_explicit,phase5a_pp_scheduler,none,stage=2|microbatch=89|phase=bwd_compute,BWD_PP_SEND,pp_inter,-3.914954567107998e-05
