Layer, Type, start time, end time, duration, Bytes to be transferred, Collective type, Parallelism, Locality, Degree, SRC, DEST
'BWD_FFN', 'Compute', 5933.293022894773, 5963.090981913183, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 5963.090981913183, 5989.022845155643, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 5989.022845155643, 6018.820804174054, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6018.820804174054, 6044.752667416514, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6044.752667416514, 6074.550626434924, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6074.550626434924, 6100.482489677384, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6100.482489677384, 6130.280448695795, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6130.280448695795, 6156.212311938255, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6156.212311938255, 6186.010270956665, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6186.010270956665, 6211.942134199126, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6211.942134199126, 6241.740093217536, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6241.740093217536, 6267.671956459996, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6267.671956459996, 6297.469915478407, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6297.469915478407, 6323.401778720867, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6323.401778720867, 6353.199737739277, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6353.199737739277, 6379.131600981737, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6379.131600981737, 6408.929560000148, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6408.929560000148, 6434.861423242608, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6434.861423242608, 6464.659382261018, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6464.659382261018, 6490.591245503479, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6490.591245503479, 6520.389204521889, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6520.389204521889, 6546.321067764349, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6546.321067764349, 6576.11902678276, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6576.11902678276, 6602.05089002522, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6602.05089002522, 6631.84884904363, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6631.84884904363, 6657.78071228609, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6657.78071228609, 6687.578671304501, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6687.578671304501, 6713.510534546961, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6713.510534546961, 6743.3084935653715, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6743.3084935653715, 6769.240356807832, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6769.240356807832, 6799.038315826242, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6799.038315826242, 6824.970179068702, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6824.970179068702, 6854.768138087113, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6854.768138087113, 6880.700001329573, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6880.700001329573, 6910.497960347983, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6910.497960347983, 6936.429823590443, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6936.429823590443, 6966.227782608854, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 6966.227782608854, 6992.159645851314, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 6992.159645851314, 7021.9576048697245, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7021.9576048697245, 7047.889468112185, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7047.889468112185, 7077.687427130595, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7077.687427130595, 7103.619290373055, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7103.619290373055, 7133.417249391466, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7133.417249391466, 7159.349112633926, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7159.349112633926, 7189.147071652336, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7189.147071652336, 7215.0789348947965, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7215.0789348947965, 7244.876893913207, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7244.876893913207, 7270.808757155667, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7270.808757155667, 7300.6067161740775, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7300.6067161740775, 7326.538579416538, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7326.538579416538, 7356.336538434948, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7356.336538434948, 7382.268401677408, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7382.268401677408, 7412.066360695819, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7412.066360695819, 7437.998223938279, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7437.998223938279, 7467.796182956689, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7467.796182956689, 7493.7280461991495, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7493.7280461991495, 7523.52600521756, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7523.52600521756, 7549.45786846002, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7549.45786846002, 7579.255827478431, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7579.255827478431, 7605.187690720891, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7605.187690720891, 7634.985649739301, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7634.985649739301, 7660.917512981761, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7660.917512981761, 7690.715472000172, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7690.715472000172, 7716.647335242632, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7716.647335242632, 7746.445294261042, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7746.445294261042, 7772.3771575035025, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7772.3771575035025, 7802.175116521913, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7802.175116521913, 7828.106979764373, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7828.106979764373, 7857.904938782784, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7857.904938782784, 7883.836802025244, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7883.836802025244, 7913.634761043654, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7913.634761043654, 7939.566624286114, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7939.566624286114, 7969.364583304525, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 7969.364583304525, 7995.296446546985, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 7995.296446546985, 8025.094405565395, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8025.094405565395, 8051.026268807856, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8051.026268807856, 8080.824227826266, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8080.824227826266, 8106.756091068726, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8106.756091068726, 8136.554050087137, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8136.554050087137, 8162.485913329597, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8162.485913329597, 8192.283872348007, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8192.283872348007, 8218.215735590467, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8218.215735590467, 8248.013694608879, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8248.013694608879, 8273.945557851339, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8273.945557851339, 8303.74351686975, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8303.74351686975, 8329.67538011221, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8329.67538011221, 8359.473339130622, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8359.473339130622, 8385.405202373082, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8385.405202373082, 8415.203161391493, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8415.203161391493, 8441.135024633953, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8441.135024633953, 8470.932983652365, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8470.932983652365, 8496.864846894825, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8496.864846894825, 8526.662805913236, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8526.662805913236, 8552.594669155696, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8552.594669155696, 8582.392628174108, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8582.392628174108, 8608.324491416568, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8608.324491416568, 8638.12245043498, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8638.12245043498, 8664.05431367744, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8664.05431367744, 8693.85227269585, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8693.85227269585, 8719.784135938311, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8719.784135938311, 8749.582094956722, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8749.582094956722, 8775.513958199183, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8775.513958199183, 8805.311917217594, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8805.311917217594, 8831.243780460054, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8831.243780460054, 8861.041739478465, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8861.041739478465, 8886.973602720926, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8886.973602720926, 8916.771561739337, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8916.771561739337, 8942.703424981797, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8942.703424981797, 8972.501384000208, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 8972.501384000208, 8998.433247242669, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 8998.433247242669, 9028.23120626108, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9028.23120626108, 9054.16306950354, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9054.16306950354, 9083.961028521951, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9083.961028521951, 9109.892891764412, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9109.892891764412, 9139.690850782823, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9139.690850782823, 9165.622714025283, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9165.622714025283, 9195.420673043694, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9195.420673043694, 9221.352536286155, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9221.352536286155, 9251.150495304566, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9251.150495304566, 9277.082358547026, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9277.082358547026, 9306.880317565438, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9306.880317565438, 9332.812180807898, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9332.812180807898, 9362.610139826309, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9362.610139826309, 9388.54200306877, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9388.54200306877, 9418.33996208718, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9418.33996208718, 9444.27182532964, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9444.27182532964, 9474.069784348052, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9474.069784348052, 9500.001647590512, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9500.001647590512, 9529.799606608924, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9529.799606608924, 9555.731469851384, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9555.731469851384, 9585.529428869795, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9585.529428869795, 9611.461292112255, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9611.461292112255, 9641.259251130667, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9641.259251130667, 9667.191114373127, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9667.191114373127, 9696.989073391538, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9696.989073391538, 9722.920936633998, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9722.920936633998, 9752.71889565241, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9752.71889565241, 9778.65075889487, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9778.65075889487, 9808.448717913281, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9808.448717913281, 9834.380581155741, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9834.380581155741, 9864.178540174153, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9864.178540174153, 9890.110403416613, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9890.110403416613, 9919.908362435024, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9919.908362435024, 9945.840225677484, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 9945.840225677484, 9975.638184695896, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 9975.638184695896, 10001.570047938356, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10001.570047938356, 10031.368006956767, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10031.368006956767, 10057.299870199227, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10057.299870199227, 10087.097829217639, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10087.097829217639, 10113.029692460099, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10113.029692460099, 10142.82765147851, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10142.82765147851, 10168.75951472097, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10168.75951472097, 10198.557473739382, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10198.557473739382, 10224.489336981842, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10224.489336981842, 10254.287296000253, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10254.287296000253, 10280.219159242713, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10280.219159242713, 10310.017118261125, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10310.017118261125, 10335.948981503585, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10335.948981503585, 10365.746940521996, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10365.746940521996, 10391.678803764456, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10391.678803764456, 10421.476762782868, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10421.476762782868, 10447.408626025328, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10447.408626025328, 10477.20658504374, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10477.20658504374, 10503.1384482862, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10503.1384482862, 10532.93640730461, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10532.93640730461, 10558.868270547071, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10558.868270547071, 10588.666229565482, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10588.666229565482, 10614.598092807943, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10614.598092807943, 10644.396051826354, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_MHA', 'Compute', 10644.396051826354, 10670.327915068814, 25.931863242460267, 'NONE', 'NONE', 'NONE', 0
'BWD_FFN', 'Compute', 10670.327915068814, 10700.125874087225, 29.797959018410722, 'NONE', 'NONE', 'NONE', 0
'BWD_DP_COMM_INTRA_0', 'Comm', 10700.125874087225, 10700.131935501811, 0.006061414586666668, 87284226048.0, 'P2P', 'DP', 'INTRA', 4, 1, 1
'BWD_DP_COMM_INTRA_1', 'Comm', 10700.125874087225, 10700.131935501811, 0.006061414586666668, 87284226048.0, 'P2P', 'DP', 'INTRA', 4, 1, 1
'BWD_DP_COMM_INTRA_2', 'Comm', 10700.125874087225, 10700.131935501811, 0.006061414586666668, 87284226048.0, 'P2P', 'DP', 'INTRA', 4, 1, 1
'BWD_DP_COMM_INTRA_3', 'Comm', 10700.125874087225, 10700.131935501811, 0.006061414586666668, 87284226048.0, 'P2P', 'DP', 'INTRA', 4, 1, 1
'BWD_DP_COMM_INTRA_4', 'Comm', 10700.125874087225, 10700.131935501811, 0.006061414586666668, 87284226048.0, 'P2P', 'DP', 'INTRA', 4, 1, 1
'BWD_DP_COMM_INTRA_5', 'Comm', 10700.125874087225, 10700.131935501811, 0.006061414586666668, 87284226048.0, 'P2P', 'DP', 'INTRA', 4, 1, 1
'Weight_update', 'Compute', 10700.162242574745, 10773.34308741859, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10773.34308741859, 10846.523932262437, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10846.523932262437, 10919.704777106283, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10919.704777106283, 10992.885621950129, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 10992.885621950129, 11066.066466793975, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11066.066466793975, 11139.24731163782, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11139.24731163782, 11212.428156481667, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11212.428156481667, 11285.609001325513, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11285.609001325513, 11358.789846169358, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11358.789846169358, 11431.970691013204, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11431.970691013204, 11505.15153585705, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11505.15153585705, 11578.332380700896, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11578.332380700896, 11651.513225544742, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11651.513225544742, 11724.694070388588, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11724.694070388588, 11797.874915232434, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11797.874915232434, 11871.05576007628, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11871.05576007628, 11944.236604920126, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 11944.236604920126, 12017.417449763972, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12017.417449763972, 12090.598294607818, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12090.598294607818, 12163.779139451664, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12163.779139451664, 12236.95998429551, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12236.95998429551, 12310.140829139356, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12310.140829139356, 12383.321673983202, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12383.321673983202, 12456.502518827048, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12456.502518827048, 12529.683363670894, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12529.683363670894, 12602.86420851474, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12602.86420851474, 12676.045053358586, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12676.045053358586, 12749.225898202432, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12749.225898202432, 12822.406743046278, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12822.406743046278, 12895.587587890124, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12895.587587890124, 12968.76843273397, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 12968.76843273397, 13041.949277577816, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13041.949277577816, 13115.130122421662, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13115.130122421662, 13188.310967265508, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13188.310967265508, 13261.491812109354, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13261.491812109354, 13334.6726569532, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13334.6726569532, 13407.853501797046, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13407.853501797046, 13481.034346640892, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13481.034346640892, 13554.215191484738, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13554.215191484738, 13627.396036328584, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13627.396036328584, 13700.57688117243, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13700.57688117243, 13773.757726016276, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
'Weight_update', 'Compute', 13773.757726016276, 13846.938570860122, 73.18084484384597, 'NONE', 'NONE', 'NONE', 0
