dataset_id,dataset_label,ep_size,experts_per_gpu,files_used,calibration_requests,evaluation_requests,source_policy,block_size,expert_placement,local_bytes_excluded,remote_bytes,network_mode,degree,per_gpu_bandwidth_tbps,per_link_bandwidth_gbps,routing,reconfigurations,completion_time_ms,max_link_load_bytes,message_count,improvement_over_en_ideal,improvement_over_son_ring,improvement_over_son_torus_ecmp,median_link_load_bytes,average_link_load_bytes,average_hop_count,max_hop_count,candidate_pool_size,selection_objective,candidate_index,reconfig_us_per_request,exposed_reconfiguration_time_ms
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,EN ideal Clos,,0.4,400,ideal_ECMP,0,256.261488640009,1048576,575908,0.0,-1.6528761756151553,-1.403945671703371,,,,,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,333.1399352319975,1048576,575908,-0.2999999999999446,-2.448739028299555,-2.125129373214249,,,,,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,SON ring,2,1.6,800,deterministic_shortest_path,0,96.5976063999996,2080768,,0.6230506311633193,0.0,0.09383419633374407,184291.9106734658,195890.66520224552,8.266535264939469,16,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,148.0340275200005,1286144,,0.4223321330660194,-0.5324813216075829,-0.3886821683980614,54988.818005978545,80703.72685395132,3.0921017550700824,6,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,106.60036607999925,1118208,,0.5840172214493404,-0.10355080268324002,0.0,21820.995252329874,40318.48468691222,3.0921017550700824,6,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,111.22917376000075,974848,,0.5659543915463113,-0.15146925379717485,-0.04342206176410096,38479.31633550202,57780.448443091416,2.4720038267910596,4,22,minimize_calibration_aggregate_max_link_load,18,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,113.77033216000001,1105920,,0.5560381204222915,-0.1777758932130276,-0.06726023881212559,39199.55547740461,59025.59123416988,2.5308005303763372,5,22,previous_4_requests_minimize_max_link_load,,0,0.0
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,113.89133216,1105920,,0.5555659464696537,-0.17902851224272642,-0.06839531934186026,39199.55547740461,59025.59123416988,2.5281117668122643,5,22,previous_4_requests_minimize_max_link_load,,1,0.121
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,114.98033216,1105920,,0.5513163808959135,-0.19030208351001618,-0.07861104410947267,39199.55547740461,59025.59123416988,2.5041675525076172,5,22,previous_4_requests_minimize_max_link_load,,10,1.21
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,32,4.0,135,14,121,block_by_token,16,block,309125120,18713034752,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,103.66730240000001,778240,,0.5954628104668909,-0.07318707226269774,0.027514574178836224,38505.06488482504,56713.633197113966,2.4850602583972656,5,22,true_current_request_minimize_max_link_load,,,0.0
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,EN ideal Clos,,0.4,400,ideal_ECMP,0,260.415815680014,1048576,691422,0.0,-1.6357279189973624,-1.6238192869336332,,,,,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,338.54056038399676,1048576,691422,-0.29999999999991755,-2.426446294696354,-2.410965073013507,,,,,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,SON ring,2,1.6,800,deterministic_shortest_path,0,98.80223743999983,2342912,,0.6205981684253652,0.0,0.0045181568165272015,186977.14225426412,198042.77847484645,16.38245958904201,32,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,138.2860390399995,1286144,,0.46897987482481285,-0.39962456947371483,-0.39330084618456823,40664.52189203446,62945.3481490185,4.078826730325511,8,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,99.25066752000019,1011712,,0.6188761912911062,-0.004538663208641245,0.0,16150.822577809038,31347.287117529715,4.078826730325511,8,,,,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,111.55013631999958,892928,,0.5716460767610719,-0.12902439469289587,-0.12392328542798868,29426.81062071391,47311.975637845964,3.1382201785950654,5,22,minimize_calibration_aggregate_max_link_load,4,,
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,111.76116224000002,1007616,,0.5708357345802431,-0.1311602362028474,-0.126049476871063,29594.446280991735,47651.891016639594,3.147180164077966,6,22,previous_4_requests_minimize_max_link_load,,0,0.0
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,111.88216224000001,1007616,,0.5703710930618928,-0.13238490482508863,-0.12726861224842065,29594.446280991735,47651.891016639594,3.1437765044397428,6,22,previous_4_requests_minimize_max_link_load,,1,0.121
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,121,112.97116224000001,1007616,,0.5661893193967399,-0.1434069224252601,-0.13824083064464002,29594.446280991735,47651.891016639594,3.1134716678296552,6,22,previous_4_requests_minimize_max_link_load,,10,1.21
qwen_mmlu_zh_anatomy,Qwen ZH Anatomy,64,2.0,135,14,121,block_by_token,16,block,149741568,19031801856,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,105.82949888000002,835584,,0.5936133963152298,-0.0711245172384651,-0.06628500869955471,29496.13363812203,46882.05856080731,3.1155623217347297,6,22,true_current_request_minimize_max_link_load,,,0.0
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,EN ideal Clos,,0.4,400,ideal_ECMP,0,1356.1087590400532,3260416,5400020,0.0,0.012707305193050302,-0.701518893377572,,,,,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,1762.9413867519452,3260416,5400020,-0.29999999999990856,-0.28348050324894436,-1.211974561390688,,,,,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,SON ring,2,1.6,800,deterministic_shortest_path,0,1373.5630438400235,5382144,,-0.012870859128087669,0.0,-0.7234189033580144,1887078.18599791,1912690.2243585277,4.266326525409802,8,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,1524.3165696000328,4096000,,-0.12403710944175943,-0.1097536268437689,-0.9125703785726673,443398.59839777084,527149.4980610094,2.133341631657235,4,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,796.998942720014,1806336,,0.41228980536621224,0.41975801817449077,0.0,458928.3288052943,478152.96133751306,2.133341631657235,4,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,898.1019033600139,2572288,,0.3377360795193506,0.3461516692752442,-0.1268545731001269,401667.0316962731,432837.53922842635,1.9163344436988998,3,22,minimize_calibration_aggregate_max_link_load,12,,
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,905.58644224,2572288,,0.3322169507399715,0.3407026737496644,-0.1362454749932244,404111.6489028213,435209.14639964653,1.9236110452734225,3,22,previous_4_requests_minimize_max_link_load,,0,0.0
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,905.98244224,2572288,,0.33192493876279033,0.3404143724577973,-0.13674233888949067,404111.6489028213,435209.14639964653,1.92277024534352,3,22,previous_4_requests_minimize_max_link_load,,1,0.396
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,909.54644224,2572288,,0.32929683096815965,0.33781966083099324,-0.1412141139558876,404111.6489028213,435209.14639964653,1.9152359921859488,3,22,previous_4_requests_minimize_max_link_load,,10,3.96
deepseek_livecode,DeepSeek LiveCodeBench,16,16.0,440,44,396,block_by_token,16,block,11994677248,360118190080,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,838.80280064,2236416,,0.38146347404041386,0.3893234064488314,-0.052451585164362824,420064.2563566702,436545.42429159203,1.930723544774306,4,22,true_current_request_minimize_max_link_load,,,0.0
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,EN ideal Clos,,0.4,400,ideal_ECMP,0,1093.8566246400658,2514944,10099058,0.0,0.3267067315752437,0.026234634075016496,,,,,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,1422.0136120320196,2514944,10099058,-0.29999999999993976,0.1247187510478574,-0.26589497570241993,,,,,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,SON ring,2,1.6,800,deterministic_shortest_path,0,1624.6362112000077,7061504,,-0.4852368899211039,0.0,-0.4462722435993082,1886966.4590734935,1912373.6191488483,8.256254413997432,16,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,1401.7280409600285,4194304,,-0.28145500002915647,0.1372049746911231,-0.24783649701979127,352841.2957157785,470969.7074154276,3.0965842387537728,6,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,1123.326689280027,2306048,,-0.02694143270344814,0.3085672462942935,0.0,267763.2490421456,358576.51725047495,3.0965842387537728,6,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,770.5975193599974,1744896,,0.2955223728579941,0.525679955889442,0.3140040856201005,255798.12469522815,291286.09852131264,2.4736800229748965,4,22,minimize_calibration_aggregate_max_link_load,18,,
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,778.62043648,2187264,,0.2881878493571262,0.5207416705892045,0.3068619806593925,255821.39742250086,292779.22485042777,2.488974463501565,5,22,previous_4_requests_minimize_max_link_load,,0,0.0
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,779.0164364799999,2187264,,0.2878258275061087,0.5204979237138918,0.3065094563191636,255821.39742250086,292779.22485042777,2.4877092348858505,5,22,previous_4_requests_minimize_max_link_load,,1,0.396
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,782.58043648,2187264,,0.2845676308469507,0.5183042018360767,0.3033367372571031,255821.39742250086,292779.22485042777,2.4763797979361954,5,22,previous_4_requests_minimize_max_link_load,,10,3.96
deepseek_livecode,DeepSeek LiveCodeBench,32,8.0,440,44,396,block_by_token,16,block,6004613120,372098318336,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,692.7613952,1892352,,0.3666798924146447,0.5735898348047379,0.3832948136894966,272109.1856495994,296973.01839106233,2.5288662797869566,5,22,true_current_request_minimize_max_link_load,,,0.0
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,EN ideal Clos,,0.4,400,ideal_ECMP,0,964.9753292804803,2048000,15988912,0.0,0.4549878431052312,0.016589558511536363,,,,,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,EN ECMP-imbalance 1.3x,,0.4,400,ideal_ECMP_times_1.3,0,1254.4679280642374,2048000,15988912,-0.299999999999599,0.29148419603701914,-0.2784335739346083,,,,,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,SON ring,2,1.6,800,deterministic_shortest_path,0,1770.5574400000003,8593408,,-0.8348214573736206,0.0,-0.8043825794482985,1886905.022640195,1912357.6213862798,16.25204721055818,32,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,SON torus deterministic,4,1.6,400,deterministic_shortest_path,0,1122.0819968000162,3850240,,-0.16280899910330368,0.3662549593420612,-0.1435185111749384,249495.49564611632,322666.9902321075,4.062937242341609,8,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,SON torus ECMP,4,1.6,400,equal_cost_shortest_path_split,0,981.253898240006,1845248,,-0.0168694146529773,0.4457938070396598,0.0,158598.7767328457,239039.20261838494,4.062937242341609,8,,,,,
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,RON calibrated,4,1.6,400,deterministic_shortest_path_on_selected_graph,1,646.3882854400025,1581056,,0.3301504548080287,0.6349238545799438,0.3412629630319169,148391.0107976315,187590.20765123604,3.0924325882109303,5,22,minimize_calibration_aggregate_max_link_load,13,,
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,RON W=4 0us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,666.0276224,1736704,,0.309798289976373,0.6238316773275653,0.32124843162957245,148869.3054684779,189737.634390271,3.120624647251781,6,22,previous_4_requests_minimize_max_link_load,,0,0.0
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,RON W=4 1us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,666.4236224,1736704,,0.30938791679067174,0.6236080189524945,0.3208448663538469,148869.3054684779,189737.634390271,3.1187703201859707,6,22,previous_4_requests_minimize_max_link_load,,1,0.396
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,RON W=4 10us,4,1.6,400,deterministic_shortest_path_on_selected_graph,396,669.9876224000001,1736704,,0.30569455811935986,0.6215950935768567,0.31721277887231686,148869.3054684779,189737.634390271,3.102180017545265,6,22,previous_4_requests_minimize_max_link_load,,10,3.96
deepseek_livecode,DeepSeek LiveCodeBench,64,4.0,440,44,396,block_by_token,16,block,2998943744,378109657088,RON oracle,4,1.6,400,deterministic_shortest_path_on_selected_graph,0,584.66009088,1548288,,0.3941191311948429,0.6697875608712249,0.4041704273189065,157469.6036224312,190097.39297776102,3.1442720792928407,6,22,true_current_request_minimize_max_link_load,,,0.0
