comm_class,start_us,end_us,duration_us,ranks,label
TP,175476417.978000,175497903.311000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175476417.978000,175497903.311000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175476417.978000,175497903.311000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175476417.978000,175497903.311000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175598503.729000,175619989.062000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175598503.729000,175619989.062000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175720564.925000,175742050.258000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175720564.925000,175742050.258000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175842650.676000,175864136.009000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175842650.676000,175864136.009000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,175964711.872000,175986197.205000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,175964711.872000,175986197.205000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176086797.623000,176108282.956000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176086797.623000,176108282.956000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176208858.819000,176230344.152000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176208858.819000,176230344.152000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176330944.570000,176352429.903000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176330944.570000,176352429.903000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176453005.766000,176474491.099000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176453005.766000,176474491.099000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176575091.517000,176596576.850000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176575091.517000,176596576.850000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176697152.713000,176718638.046000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176697152.713000,176718638.046000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176819238.464000,176840723.797000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176819238.464000,176840723.797000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,176941299.660000,176962784.993000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,176941299.660000,176962784.993000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_mlp_allreduce
TP,177063385.411000,177084870.744000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,32,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,33,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,34,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,35,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,48,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,49,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,50,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177063385.411000,177084870.744000,21485.333000,51,TP:ALL_REDUCE:COMP_NODE_BCKWD_b4_attention_allreduce
TP,177185446.607000,177206931.940000,21485.333000,0,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
TP,177185446.607000,177206931.940000,21485.333000,1,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
TP,177185446.607000,177206931.940000,21485.333000,2,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
TP,177185446.607000,177206931.940000,21485.333000,3,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
TP,177185446.607000,177206931.940000,21485.333000,16,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
TP,177185446.607000,177206931.940000,21485.333000,17,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
TP,177185446.607000,177206931.940000,21485.333000,18,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
TP,177185446.607000,177206931.940000,21485.333000,19,TP:ALL_REDUCE:COMP_NODE_BCKWD_b5_mlp_allreduce
